LAST, FIRST, ID, DEBUT
Walsh,Tom,walst101,08/15/1906
Walsh,Walt,walsw101,05/04/1920
Walter,Bernie,waltb101,08/16/1930
Walter,Gene,waltg001,08/09/1985
Walters,,waltu901,06/17/1892
Walters,Bucky,waltb102,09/18/1931
Walters,Charlie,waltc101,04/11/1969
Walters,Dan,waltd001,06/01/1992
Walters,Fred,waltf101,04/17/1945
Walters,Ken,waltk101,04/12/1960
Walters,Mike,waltm001,07/08/1983
Walters,P.J.,waltp001,04/17/2009
Walters,Roxy,waltr102,09/16/1915
Walton,Benny,waltb901,04/22/1996
Walton,Bruce,waltb001,05/11/1991
Walton,Danny,waltd101,04/20/1968
Walton,G.W.,waltg901,08/17/1876
Walton,Jerome,waltj001,04/04/1989
Walton,Jim,waltj802,04/06/1973
Walton,Reggie,waltr101,06/13/1980
Waltz,John,waltj801,04/29/1892
Wambsganss,Bill,wambb101,08/04/1914
Waner,Lloyd,wanel101,04/12/1927
Waner,Paul,wanep101,04/13/1926
Wang,Chien-Ming,wangc001,04/30/2005
Wanner,Jack,wannj101,09/28/1909
Wanninger,Pee-Wee,wannp101,04/22/1925
Wantz,Dick,wantd101,04/13/1965
Wapnick,Steve,wapns001,04/14/1990
Ward,Aaron,warda101,08/14/1917
Ward,Bryan,wardb001,07/03/1998
Ward,Chris,wardc101,09/10/1972
Ward,Chuck,wardc102,04/11/1917
Ward,Colby,wardc003,07/27/1990
Ward,Colin,wardc002,09/21/1985
Ward,Daryle,wardd002,05/14/1998
Ward,Dick,wardd101,05/03/1934
Ward,Duane,wardd001,04/12/1986
Ward,Gary,wardg001,09/03/1979
Ward,Hap,wardh101,05/18/1912
Ward,Jay,wardj103,05/06/1963
Ward,Jim,wardj105,08/03/1876
Ward,Joe,wardj102,04/24/1906
Ward,John,wardj104,05/23/1884
Ward,John,wardj106,09/19/1885
Ward,Kevin,wardk001,05/10/1991
Ward,Monte,wardm101,07/15/1878
Ward,Pete,wardp102,09/21/1962
Ward,Piggy,wardp103,06/12/1883
Ward,Preston,wardp101,04/20/1948
Ward,Rube,wardr101,04/28/1902
Ward,Turner,wardt001,09/10/1990
Wardell,,wardu901,04/30/1874
Warden,Jon,wardj101,04/11/1968
Wardle,Curt,wardc001,08/30/1984
Ware,Jeff,warej001,09/02/1995
Wares,Buzzy,wareb101,09/15/1913
Warhop,Jack,warhj101,09/19/1908
Warmoth,Cy,warmc101,08/31/1916
Warneke,Lon,warnl101,04/18/1930
Warner,Al,warna901,07/28/1898
Warner,Ed,warne101,07/02/1912
Warner,Fred,warnf101,04/21/1875
Warner,Harry,warnh801,04/07/1977
Warner,Hooks,warnh102,08/21/1916
Warner,Jack,warnj103,04/23/1895
Warner,Jack,warnj101,09/24/1925
Warner,Jack,warnj104,04/10/1962
Warner,Jackie,warnj102,04/12/1966
Warnock,Hal,warnh101,09/02/1935
Warren,Bennie,warrb102,09/13/1939
Warren,Bill,warrb101,04/30/1914
Warren,L.B.,warrl901,04/25/1876
Warren,Mike,warrm001,06/12/1983
Warren,Tommy,warrt101,04/18/1944
Warstler,Rabbit,warsr101,07/24/1930
Warthen,Dan,wartd101,05/18/1975
Warwick,Bill,warwb101,07/18/1921
Warwick,Carl,warwc101,04/11/1961
Wasdell,Jimmy,wasdj101,09/03/1937
Wasdin,John,wasdj001,08/24/1995
Wasem,Link,wasel101,05/05/1937
Wash,Frank,washf901,06/05/1877
Washburn,George,washg103,05/04/1941
Washburn,Greg,washg101,06/07/1969
Washburn,Jarrod,washj001,06/02/1998
Washburn,Libe,washl102,05/30/1902
Washburn,Ray,washr101,09/20/1961
Washer,Buck,washb101,04/25/1905
Washington,Claudell,washc001,07/05/1974
Washington,George,washg102,04/17/1935
Washington,Herb,washh101,04/04/1974
Washington,LaRue,washl101,09/07/1978
Washington,Rico,washr002,04/01/2008
Washington,Ron,washr001,09/10/1977
Washington,U L,washu001,09/06/1977
Wasinger,Mark,wasim001,05/27/1986
Waslewski,Gary,waslg101,06/11/1967
Wassermann,Ehren,wasse001,07/20/2007
Waszgis,B.J.,waszb001,07/29/2000
Waterbury,Steve,wates101,09/14/1976
Waterman,Fred,watef102,05/05/1871
Waters,Chris,watec001,08/05/2008
Waters,Fred,watef101,09/20/1955
Wathan,Dusty,wathd001,09/24/2002
Wathan,John,wathj001,05/26/1976
Watkins,Bill,watkb101,08/01/1884
Watkins,Bob,watkb102,09/06/1969
Watkins,Dave,watkd101,04/09/1969
Watkins,Ed,watke101,09/06/1902
Watkins,George,watkg101,04/15/1930
Watkins,Harvey,watkh801,08/21/1895
Watkins,Pat,watkp001,09/09/1997
Watkins,Scott,watks001,08/01/1995
Watkins,Steve,watks002,08/21/2004
Watkins,Tommy,watkt001,08/10/2007
Watlington,Neal,watln101,07/10/1953
Watson,Allen,watsa001,07/08/1993
Watson,Art,watsa101,05/19/1914
Watson,Bob,watsb001,09/09/1966
Watson,Brandon,watsb002,08/09/2005
Watson,Doc,watsd101,09/03/1913
Watson,Johnny,watsj101,09/26/1930
Watson,Mark,watsm001,05/19/2000
Watson,Matt,watsm002,09/12/2003
Watson,Milt,watsm102,07/26/1916
Watson,Mother,watsm101,05/19/1887
Watson,Mule,watsm103,07/04/1918
Watson,Tony,watst001,06/08/2011
Watt,Allie,watta101,10/03/1920
Watt,Eddie,watte101,04/12/1966
Watt,Frank,wattf101,04/14/1931
Watwood,Johnny,watwj101,04/16/1929
Waugh,Jim,waugj101,04/19/1952
Way,Bob,way-b101,04/12/1927
Wayenberg,Frank,wayef101,08/25/1924
Wayne,Gary,wayng001,04/07/1989
Wayne,Justin,waynj001,09/03/2002
Weafer,Hal,weafh901,04/21/1943
Weafer,Ken,weafk101,05/29/1936
Weatherly,Roy,weatr101,06/27/1936
Weathers,David,weatd001,08/02/1991
Weaver,Art,weava101,09/14/1902
Weaver,Buck,weavb101,04/11/1912
Weaver,Earl,weave801,07/11/1968
Weaver,Eric,weave001,05/30/1998
Weaver,Farmer,weavf102,09/16/1888
Weaver,Floyd,weavf101,09/30/1962
Weaver,Harry,weavh101,09/18/1915
Weaver,Jeff,weavj002,04/14/1999
Weaver,Jered,weavj003,05/27/2006
Weaver,Jim,weavj101,08/27/1928
Weaver,Jim,weavj102,08/13/1967
Weaver,Jim,weavj001,04/10/1985
Weaver,Monte,weavm101,09/20/1931
Weaver,Orlie,weavo101,09/14/1910
Weaver,Roger,weavr101,06/06/1980
Weaver,Sam,weavs101,10/25/1875
Webb,Bill,webbb101,09/17/1917
Webb,Bill,webbb102,05/15/1943
Webb,Brandon,webbb001,04/22/2003
Webb,Earl,webbe101,08/13/1925
Webb,Hank,webbh101,09/05/1972
Webb,John,webbj001,08/02/2004
Webb,Lefty,webbl101,05/23/1910
Webb,Red,webbr101,09/15/1948
Webb,Ryan,webbr001,07/08/2009
Webb,Skeeter,webbs101,07/20/1932
Webber,Les,webbl102,05/17/1942
Weber,Ben,webeb001,04/03/2000
Weber,Charlie,webec101,07/30/1898
Weber,Harry,webeh101,07/22/1884
Weber,Joe,webej101,05/30/1884
Weber,Neil,weben001,09/11/1998
Webster,Lenny,websl001,09/01/1989
Webster,Mitch,websm001,09/02/1983
Webster,Ramon,websr102,04/11/1967
Webster,Ray,websr101,04/17/1959
Weckbecker,Pete,weckp101,10/05/1889
Weden,Charles,weedu901,06/01/1889
Wedge,Eric,wedge001,10/05/1991
Weeden,Bert,weedb101,06/04/1911
Weekly,John,weekj101,04/13/1962
Weeks,Jemile,weekj001,06/07/2011
Weeks,Rickie,weekr001,09/15/2003
Wegener,Mike,wegem101,04/09/1969
Wegman,Bill,wegmb001,09/14/1985
Wegner,Mark,wegnm901,05/20/1998
Wehde,Biggs,wehdb101,09/15/1930
Wehmeier,Herm,wehmh101,09/07/1945
Wehner,John,wehnj001,07/17/1991
Wehrmeister,Dave,wehrd001,04/16/1976
Weigel,Ralph,weigr101,09/18/1946
Weigel,William,weigw901,07/11/1873
Weihe,Podge,weihp101,08/06/1883
Weik,Dick,weikd101,09/08/1948
Weiland,Bob,weilb101,09/30/1928
Weiland,Ed,weile101,05/01/1940
Weiland,Kyle,weilk001,07/10/2011
Weilman,Carl,weilc101,08/24/1912
Weimer,Jake,weimj101,04/17/1903
Weinert,Lefty,weinl101,09/24/1919
Weingartner,Elmer,weine101,04/19/1945
Weinhardt,Robbie,weinr001,07/07/2010
Weintraub,Phil,weinp101,09/05/1933
Weir,Bill,weirr101,06/25/1936
Weis,Al,weisa101,09/15/1962
Weis,Butch,weisb102,04/15/1922
Weiser,Bud,weisb101,04/29/1915
Weiss,Gary,weisg101,09/13/1980
Weiss,Joe,weisj101,08/29/1915
Weiss,Walt,weisw001,07/12/1987
Welaj,Johnny,welaj101,05/02/1939
Welch,Bob,welcb001,06/20/1978
Welch,Curt,welcc101,05/01/1884
Welch,Frank,welcf101,09/09/1919
Welch,Herb,welch101,09/15/1925
Welch,Johnny,welcj101,05/22/1926
Welch,Mickey,welcm102,05/01/1880
Welch,Mike,welcm001,07/17/1998
Welch,Milt,welcm101,06/05/1945
Welch,Ted,welct101,05/15/1914
Welch,Tub,welct102,06/12/1890
Welchel,Don,welcd101,09/15/1982
Welchonce,Harry,welch102,04/17/1911
Welday,Mike,weldm101,04/21/1907
Welf,Ollie,welfo101,08/30/1916
Welke,Bill,welkb901,06/04/1999
Welke,Tim,welkt901,06/14/1983
Wellemeyer,Todd,wellt002,05/15/2003
Wellman,Bob,wellb101,09/23/1948
Wellman,Brad,wellb001,09/04/1982
Wells,Bob,wellb002,05/16/1994
Wells,Casper,wellc001,05/15/2010
Wells,David,welld001,06/30/1987
Wells,Ed,welle101,06/16/1923
Wells,Greg,wellg101,08/10/1981
Wells,Jake,wellj102,08/10/1888
Wells,Jared,wellj001,05/24/2008
Wells,John,wellj101,09/14/1944
Wells,Kip,wellk001,08/02/1999
Wells,Leo,welll101,04/16/1942
Wells,Randy,wellr001,04/05/2008
Wells,Terry,wellt001,07/03/1990
Wells,Vernon,wellv001,08/30/1999
Welsh,Chris,welsc001,04/12/1981
Welsh,Jimmy,welsj101,04/14/1925
Welteroth,Dick,weltd101,05/16/1948
Welzer,Tony,welzt101,04/13/1926
Wendell,Lew,wendl101,06/10/1915
Wendell,Turk,wendt001,06/17/1993
Wendelstedt,Harry,wendh901,04/13/1966
Wendelstedt,Hunter,wendh902,04/19/1998
Wengert,Don,wengd001,04/30/1995
Wensloff,Butch,wensb101,05/02/1943
Wentz,Jack,wentj101,04/15/1891
Wentzel,Stan,wents101,09/23/1945
Wenz,Fred,wenzf101,06/04/1968
Wera,Julie,weraj101,04/14/1927
Werber,Billy,werbb101,06/25/1930
Werden,Perry,werdp101,04/24/1884
Werhas,Johnny,werhj101,04/14/1964
Werle,Bill,werlb101,04/22/1949
Werley,George,werlg101,09/29/1956
Werner,Don,wernd101,09/02/1975
Werrick,Joe,werrj101,09/27/1884
Wert,Don,wertd103,05/11/1963
Werth,Dennis,wertd101,09/17/1979
Werth,Jayson,wertj001,09/01/2002
Wertz,Bill,wertb001,05/22/1993
Wertz,Dwight,wertd102,05/23/1914
Wertz,Johnny,wertj101,04/14/1926
Wertz,Vic,wertv101,04/15/1947
Wessinger,Jim,wessj101,08/04/1979
Wesson,Barry,wessb001,07/15/2002
West,Billy,westb101,05/22/1874
West,Buck,westb102,08/24/1884
West,David,westd001,09/24/1988
West,Dick,westd101,09/28/1938
West,Edward,westu901,06/06/1885
West,Frank,westf101,07/11/1894
West,George,westg901,06/22/1878
West,Hi,westh102,09/08/1905
West,Joe,westj901,09/14/1976
West,Lefty,westl101,04/30/1944
West,Max,westm101,09/18/1928
West,Max,westm102,04/19/1938
West,Sam,wests101,04/17/1927
West,Sean,wests001,05/23/2009
Westbrook,Jake,westj001,06/17/2000
Westerberg,Oscar,westo101,09/05/1907
Westervelt,Frederick,westf901,09/19/1911
Westervelt,Huyler,westh101,04/21/1894
Westlake,Jim,westj101,04/16/1955
Westlake,Wally,westw102,04/15/1947
Weston,Al,westa101,06/29/1929
Weston,Mickey,westm001,06/18/1989
Westrum,Wes,westw101,09/17/1947
Wetherby,Jeff,wethj001,06/07/1989
Wetteland,John,wettj001,05/31/1989
Wetzel,Buzz,wetzb101,07/25/1927
Wetzel,Dutch,wetzd101,09/15/1920
Wetzel,George,wetzs101,08/26/1885
Wever,Stefan,weves101,09/17/1982
Weyer,Lee,weyel901,09/13/1961
Weyhing,Gus,weyhg101,05/02/1887
Weyhing,John,weyhj101,07/13/1888
Whaley,Bart,whalb901,05/01/1995
Whaley,Bill,whalb102,04/18/1923
Whaling,Bert,whalb101,04/22/1913
Wheat,Lee,wheal101,04/21/1954
Wheat,Mack,wheam101,05/14/1915
Wheat,Zack,wheaz101,09/11/1909
Wheatley,Charlie,wheac101,09/06/1912
Wheaton,Woody,wheaw101,09/28/1943
Wheeler,Dan,wheed001,09/01/1999
Wheeler,Dick,wheed102,06/13/1918
Wheeler,Don,wheed101,04/23/1949
Wheeler,Ed,wheee102,05/10/1902
Wheeler,Ed,wheee101,04/19/1945
Wheeler,George,wheeg102,09/18/1896
Wheeler,George,wheeg103,07/27/1910
Wheeler,Harry,wheeh101,06/19/1878
Wheeler,Rip,wheer101,09/30/1921
Wheelock,Bobby,wheeb101,05/19/1887
Wheelock,Gary,wheeg101,09/17/1976
Whelan,Jimmy,whelj101,04/24/1913
Whelan,Kevin,whelk001,06/10/2011
Whelan,Tom,whelt101,08/13/1920
Whillock,Jack,whilj101,08/29/1971
Whisenant,Matt,whism001,07/04/1997
Whisenant,Pete,whisp101,04/16/1952
Whisenton,Larry,whisl101,09/17/1977
Whisler,Randy,whisr801,04/05/2004
Whisler,Wes,whisw001,06/02/2009
Whistler,Lew,whisl102,08/07/1890
Whitaker,Lou,whitl001,09/09/1977
Whitaker,Pat,whitp101,10/11/1888
Whitaker,Steve,whits101,08/23/1966
Whitby,Bill,whitb108,06/17/1964
Whitcher,Bob,whitb107,08/20/1945
White,Abe,whita101,07/10/1937
White,Alex,whita001,04/30/2011
White,Barney,whitb106,06/05/1945
White,Bill,whitb103,06/21/1879
White,Bill,whitb104,06/01/1883
White,Bill,whitb105,05/07/1956
White,Bill,whitb001,09/05/2007
White,Charlie,whitc101,04/18/1954
White,Deacon,whitd102,05/04/1871
White,Deke,whitd105,09/14/1895
White,Derrick,whitd003,07/22/1993
White,Devon,whitd001,09/02/1985
White,Doc,whitd104,04/22/1901
White,Don,whitd106,04/19/1948
White,Ed,white106,09/16/1955
White,Elder,white105,04/10/1962
White,Elmer,white104,05/04/1871
White,Ernie,white103,05/09/1940
White,Frank,whitf001,06/12/1973
White,Fuzz,whitf104,09/17/1940
White,Gabe,whitg001,05/27/1994
White,Gideon,whitg901,05/13/1876
White,Hal,whith101,04/22/1941
White,Horatio,whith901,05/15/1873
White,Jack,whitj105,06/26/1904
White,Jack,whitj106,06/22/1927
White,Jerry,whitj001,09/16/1974
White,Jo-Jo,whitj104,04/15/1932
White,Kirby,whitk101,05/04/1909
White,Larry,whitl002,09/20/1983
White,Matt,whitm003,05/27/2003
White,Mike,whitm103,09/21/1963
White,Myron,whitm101,09/04/1978
White,Rick,whitr002,04/06/1994
White,Rondell,whitr001,09/01/1993
White,Roy,whitr101,09/07/1965
White,Sam,whits104,09/08/1919
White,Sammy,whits103,09/26/1951
White,Sean,whits002,04/04/2007
White,Steve,whits102,05/29/1912
White,Warren,whitw102,06/17/1871
White,Will,whitw103,07/20/1877
Whited,Ed,white003,07/05/1989
Whitehead,Burgess,whitb101,04/30/1933
Whitehead,John,whitj101,04/19/1935
Whitehead,Milt,whitm102,04/20/1884
Whitehill,Earl,white102,09/15/1923
Whitehouse,Charlie,whitc102,08/29/1914
Whitehouse,Gil,whitg103,06/20/1912
Whitehouse,Len,whitl003,09/01/1981
Whitehurst,Wally,whitw001,07/17/1989
Whiteley,Guerdon,whitg102,08/07/1884
Whiteman,George,whitg101,09/13/1907
Whiten,Mark,whitm001,07/12/1990
Whitesell,Josh,whitj002,09/02/2008
Whiteside,Eli,white004,07/05/2005
Whiteside,Matt,whitm002,08/05/1992
Whiteside,Sean,whits001,04/29/1995
Whitfield,Fred,whitf103,05/27/1962
Whitfield,Terry,whitt001,09/29/1974
Whiting,Ed,white101,05/02/1882
Whiting,Jesse,whitj103,09/27/1902
Whitman,Dick,whitd103,04/16/1946
Whitman,Frank,whitf101,06/30/1946
Whitmer,Dan,whitd101,07/20/1980
Whitmore,Darrell,whitd002,06/25/1993
Whitney,Art,whita102,05/01/1880
Whitney,Frank,whitf102,05/17/1876
Whitney,Jim,whitj102,05/02/1881
Whitney,Pinky,whitp103,04/11/1928
Whitrock,Bill,whitb102,05/03/1890
Whitson,Ed,white001,09/04/1977
Whitt,Ernie,white002,09/12/1976
Whittaker,Walt,whitw101,07/06/1916
Whitted,Possum,whitp102,09/16/1912
Wickander,Kevin,wickk001,08/10/1989
Wicker,Bob,wickb101,08/11/1901
Wicker,Floyd,wickf101,06/23/1968
Wicker,Kemp,wickk101,08/14/1936
Wickersham,Dave,wickd101,09/18/1960
Wickham,Dan,wickd901,06/04/1990
Wickland,Al,wicka101,08/21/1913
Wickman,Bob,wickb001,08/24/1992
Widger,Chris,widgc001,06/23/1995
Widlowski,Mark,widlm901,04/25/1995
Widmar,Al,widma101,04/25/1947
Widner,Wild Bill,widnw101,06/08/1887
Wieand,Ted,wieat101,09/27/1958
Wiedemeyer,Charlie,wiedc101,09/09/1934
Wiedenbauer,Tom,wiedt101,09/14/1979
Wiedman,Stump,wieds101,08/26/1880
Wieghaus,Tom,wiegt001,10/04/1981
Wieneke,Jack,wienj101,07/04/1921
Wiesler,Bob,wiesb101,08/03/1951
Wietelmann,Whitey,wietw101,09/06/1939
Wieters,Matt,wietm001,05/29/2009
Wiggins,,wiggu901,09/11/1875
Wiggins,Alan,wigga001,09/04/1981
Wiggins,Scott,wiggs001,09/11/2002
Wigginton,Ty,wiggt001,05/16/2002
Wiggs,Jimmy,wiggj101,04/23/1903
Wight,Bill,wighb101,04/17/1946
Wigington,Fred,wigif101,04/20/1923
Wihtol,Sandy,wihts101,09/07/1979
Wilber,Del,wilbd101,04/21/1946
Wilborn,Claude,wilbc101,09/08/1940
Wilborn,Ted,wilbt101,04/05/1979
Wilbur,Charles,wilbc901,05/06/1879
Wilcox,Milt,wilcm001,09/05/1970
Wildey,John,wildj901,06/28/1871
Wiles,Randy,wiler101,08/07/1977
Wiley,John,wilej101,06/23/1884
Wiley,Mark,wilem101,06/17/1975
Wilfong,Rob,wilfr001,04/10/1977
Wilhelm,Harry,wilhh102,08/12/1899
Wilhelm,Hoyt,wilhh101,04/18/1952
Wilhelm,Jim,wilhj102,09/04/1978
Wilhelm,Kaiser,wilhk101,04/18/1903
Wilhelm,Spider,wilhs101,09/06/1953
Wilhelmsen,Tom,wilht001,04/03/2011
Wilhoit,Joe,wilhj101,04/12/1916
Wilie,Denney,wilid101,07/27/1911
Wilk,Adam,wilka001,05/26/2011
Wilke,Harry,wilkh101,05/12/1927
Wilkerson,Brad,wilkb002,07/12/2001
Wilkerson,Curt,wilkc001,09/10/1983
Wilkie,Lefty,wilkl101,04/22/1941
Wilkins,Bobby,wilkb101,04/18/1944
Wilkins,Dean,wilkd001,08/21/1989
Wilkins,Eric,wilke102,04/11/1979
Wilkins,Marc,wilkm001,05/11/1996
Wilkins,Rick,wilkr001,06/06/1991
Wilkinson,Bill,wilkb001,06/13/1985
Wilkinson,Ed,wilke101,07/04/1911
Wilkinson,Roy,wilkr101,04/29/1918
Wilks,Ted,wilkt101,04/25/1944
Will,Bob,willb106,04/16/1957
Willard,Gardner,willg901,05/08/1871
Willard,Jerry,willj001,04/11/1984
Willett,Ed,wille103,09/05/1906
Willey,Carl,willc104,04/30/1958
Willhite,Nick,willn101,06/16/1963
Williams,Ace,willa103,07/15/1940
Williams,Al,willa101,04/19/1937
Williams,Albert,willa001,05/07/1980
Williams,Art,willa104,05/07/1902
Williams,Art,willa901,09/18/1972
Williams,Bernie,willb105,09/07/1970
Williams,Bernie,willb002,07/07/1991
Williams,Bill,willb901,08/14/1963
Williams,Billy,willb104,08/06/1959
Williams,Billy,willb102,08/15/1969
Williams,Bob,willb103,07/03/1911
Williams,Brian,willb001,09/16/1991
Williams,Charlie,willc101,04/23/1971
Williams,Charlie,willc901,04/28/1978
Williams,Cy,willc103,07/18/1912
Williams,Dale,willd106,08/12/1876
Williams,Dale,willd902,08/25/1978
Williams,Dallas,willd101,09/19/1981
Williams,Dana,willd001,06/19/1989
Williams,Dave,willd103,07/02/1902
Williams,Davey,willd102,09/16/1949
Williams,David,willd002,06/06/2001
Williams,Denny,willd105,04/15/1921
Williams,Dewey,willd109,06/28/1944
Williams,Dib,willd107,04/27/1930
Williams,Dick,willd104,06/10/1951
Williams,Don,willd108,09/12/1958
Williams,Don,willd110,08/04/1963
Williams,Don,willd801,04/06/1977
Williams,Earl,wille102,05/27/1928
Williams,Earl,wille101,09/13/1970
Williams,Eddie,wille001,04/18/1986
Williams,Frank,willf001,04/05/1984
Williams,George,willg101,07/16/1961
Williams,George,willg002,07/14/1995
Williams,Gerald,willg001,09/15/1992
Williams,Glenn,willg003,06/07/2005
Williams,Gus,willg102,04/18/1890
Williams,Gus,willg103,04/12/1911
Williams,Harry,willh103,08/07/1913
Williams,Jeff,willj002,09/12/1999
Williams,Jerome,willj003,04/26/2003
Williams,Jim,willj108,09/08/1969
Williams,Jimmy,willj801,05/01/1884
Williams,Jimmy,willj106,04/15/1899
Williams,Jimmy,willj802,04/10/1981
Williams,Jimy,willj107,04/26/1966
Williams,Johnnie,willj101,04/21/1914
Williams,Keith,willk002,06/07/1996
Williams,Ken,willk101,07/14/1915
Williams,Ken,willk001,09/02/1986
Williams,Lefty,willl104,09/17/1913
Williams,Leon,willl101,05/26/1926
Williams,Mark,willm105,05/20/1977
Williams,Marsh,willm104,07/07/1916
Williams,Matt,willm001,08/02/1983
Williams,Matt,willm003,04/11/1987
Williams,Matt,willm006,04/05/2000
Williams,Mike,willm005,06/30/1992
Williams,Mitch,willm002,04/09/1986
Williams,Mutt,willm103,10/04/1913
Williams,Otto,willo101,10/05/1902
Williams,Papa,willp102,04/19/1945
Williams,Pop,willp101,09/14/1898
Williams,Randy,willr003,09/11/2004
Williams,Reggie,willr001,09/02/1985
Williams,Reggie,willr002,09/08/1992
Williams,Rick,willr101,06/12/1978
Williams,Rick,willr801,04/25/1995
Williams,Rinaldo,willr103,10/08/1914
Williams,Rip,willr104,04/12/1911
Williams,Shad,wills001,05/18/1996
Williams,Spin,wills801,04/04/1994
Williams,Stan,wills102,05/17/1958
Williams,Steamboat,wills101,07/12/1914
Williams,Ted,willt103,04/20/1939
Williams,Todd,willt001,04/29/1995
Williams,Tom,willt101,05/01/1892
Williams,Walt,willw103,04/21/1964
Williams,Wash,willw102,08/05/1884
Williams,Woody,willw101,09/05/1938
Williams,Woody,willw001,05/14/1993
Williamson,Al,willa102,04/27/1928
Williamson,Anthony,willa002,05/31/1997
Williamson,Howie,willh101,07/07/1928
Williamson,Mark,willm004,04/08/1987
Williamson,Ned,willn102,05/01/1878
Williamson,Scott,wills002,04/05/1999
Willigrod,Julius,willj105,07/15/1882
Willingham,Hugh,willh102,09/13/1930
Willingham,Josh,willj004,07/06/2004
Willis,Carl,willc001,06/09/1984
Willis,Dale,willd111,04/14/1963
Willis,Dontrelle,willd003,05/09/2003
Willis,Jim,willj104,04/22/1953
Willis,Joe,willj103,05/03/1911
Willis,Lefty,willl103,10/03/1925
Willis,Les,willl102,04/28/1947
Willis,Mike,willm101,04/13/1977
Willis,Ron,willr102,09/20/1966
Willis,Vic,willv101,04/20/1898
Willits,Reggie,willr004,04/26/2006
Willman,Bob,willb902,04/08/1991
Willoughby,Claude,willc102,09/18/1925
Willoughby,Jim,willj102,09/05/1971
Wills,,willu101,05/14/1884
Wills,Bump,willb101,04/07/1977
Wills,Dave,willd112,06/08/1899
Wills,Frank,willf002,07/31/1983
Wills,Maury,willm102,06/06/1959
Wills,Ted,willt102,05/24/1959
Willson,Kid,willk102,07/02/1918
Wilmet,Paul,wilmp001,07/25/1989
Wilmot,Walt,wilmw101,04/20/1888
Wilshere,Whitey,wilsw103,06/24/1934
Wilshusen,Terry,wilst104,04/07/1973
Wilson,Archie,wilsa103,09/18/1951
Wilson,Art,wilsa102,09/29/1908
Wilson,Artie,wilsa101,04/18/1951
Wilson,Bill,wilsb102,04/30/1890
Wilson,Bill,wilsb103,09/24/1950
Wilson,Bill,wilsb101,04/08/1969
Wilson,Bob,wilsb104,05/17/1958
Wilson,Bobby,wilsb002,04/28/2008
Wilson,Brian,wilsb001,04/23/2006
Wilson,C.J.,wilsc004,06/10/2005
Wilson,Charlie,wilsc101,04/14/1931
Wilson,Chief,wilsc102,04/15/1908
Wilson,Craig,wilsc001,09/06/1989
Wilson,Craig,wilsc002,09/05/1998
Wilson,Craig,wilsc003,04/22/2001
Wilson,Dan,wilsd001,09/07/1992
Wilson,Desi,wilsd002,08/07/1996
Wilson,Don,wilsd102,09/29/1966
Wilson,Duane,wilsd101,07/03/1958
Wilson,Earl,wilse102,07/28/1959
Wilson,Eddie,wilse101,06/21/1936
Wilson,Enrique,wilse001,09/24/1997
Wilson,Fin,wilsf102,09/26/1914
Wilson,Frank,wilsf901,04/13/1921
Wilson,Frank,wilsf101,06/20/1924
Wilson,Gary,wilsg102,09/27/1902
Wilson,Gary,wilsg104,04/13/1979
Wilson,Gary,wilsg002,04/28/1995
Wilson,George,wilsg101,04/15/1952
Wilson,Glenn,wilsg001,04/15/1982
Wilson,Grady,wilsg103,05/15/1948
Wilson,Hack,wilsh102,09/29/1923
Wilson,Harry,wilsh103,10/12/1898
Wilson,Highball,wilsh101,09/13/1899
Wilson,Icehouse,wilsi101,05/31/1934
Wilson,Jack,wilsj103,09/09/1934
Wilson,Jack,wilsj002,04/03/2001
Wilson,Jim,wilsj104,04/18/1945
Wilson,Jim,wilsj001,09/13/1985
Wilson,Jimmie,wilsj105,04/17/1923
Wilson,John,wilsj901,04/29/1887
Wilson,John,wilsj101,06/11/1913
Wilson,John,wilsj102,05/09/1927
Wilson,Josh,wilsj003,09/07/2005
Wilson,Kris,wilsk001,07/28/2000
Wilson,Les,wilsl101,07/15/1911
Wilson,Max,wilsm101,09/10/1940
Wilson,Mike,wilsm103,06/04/1921
Wilson,Mike,wilsm002,05/10/2011
Wilson,Mookie,wilsm001,09/02/1980
Wilson,Mutt,wilsm102,09/11/1920
Wilson,Neil,wilsn101,04/17/1960
Wilson,Nigel,wilsn001,09/08/1993
Wilson,Parke,wilsp102,07/19/1893
Wilson,Paul,wilsp001,04/04/1996
Wilson,Pete,wilsp101,09/15/1908
Wilson,Preston,wilsp002,05/07/1998
Wilson,Red,wilsr102,09/22/1951
Wilson,Roy,wilsr101,04/18/1928
Wilson,Squanto,wilss101,10/02/1911
Wilson,Steve,wilss001,09/16/1988
Wilson,Tack,wilst001,04/09/1983
Wilson,Tex,wilst102,09/02/1924
Wilson,Tom,wilst101,09/08/1914
Wilson,Tom,wilst003,05/19/2001
Wilson,Trevor,wilst002,09/05/1988
Wilson,Tug,wilst103,05/09/1884
Wilson,Vance,wilsv001,04/24/1999
Wilson,Walter,wilsw102,04/17/1945
Wilson,Willie,wilsw001,09/04/1976
Wilson,Willy,wilsw101,10/03/1906
Wilson,Zeke,wilsz101,04/23/1895
Wiltse,Hal,wilth101,04/13/1926
Wiltse,Hooks,wilth102,04/21/1904
Wiltse,Snake,wilts101,05/05/1901
Winans,Matt,winam901,05/26/1994
Winceniak,Ed,wince101,04/25/1956
Winchell,Fred,wincf101,09/16/1909
Winchester,Scott,wincs001,09/08/1997
Windhorn,Gordie,windg101,09/10/1959
